stop_id,stop_name,stop_lat,stop_lon,M1,M10,M100,M101,M102,M103,M104,M106,M11,M116,M12,M15,M2,M20,M21,M22,M3,M31,M35,M4,M42,M5,M50,M55,M57,M66,M7,M72,M8,M86,M9,M96,M98
401703,1 AV/E 55 ST,40.75726,-73.963631,3977886857,,,,,,,,,,,42448390,,,,,,,,,,,,,,,,,,,,,
401704,1 AV/E 57 ST,40.758829,-73.962462,6188877020,,,,,,,,,,,4918486725,,,,,,,,,,42430390,,,2711029280,,,,,,,,
401706,1 AV/E 64 ST,40.762984,-73.959485,42431650,,,,,,,,,,,4918486813,,,,,,,,,,,,,,,,,,,,,
401707,1 AV/E 67 ST,40.76487,-73.958109,42437425,,,,,,,,,,,9030177801,,,,,,,,,,,,,,,,,,,,,
401708,1 AV/E 70 ST,40.766741,-73.956738,42429682,,,,,,,,,,,6670244852,,,,,,,,,,,,,,,,,,,,,
401709,1 AV/E 72 ST,40.768087,-73.955742,4207313542,,,,,,,,,,,3562587908,,,,,,,,,,,,,,,,,,,,,
401710,1 AV/E 75 ST,40.769986,-73.95435,42430052,,,,,,,,,,,6689909675,,,,,,,,,,,,,,,,,,,,,
401711,1 AV/E 77 ST,40.771254,-73.953421,42446016,,,,,,,,,,,6689909665,,,,,,,,,,,,,,,,,,,,,
401712,1 AV/E 79 ST,40.772633,-73.952403,42438487,,,,,,,,,,,6691104525,,,,,,,,,,,,,,,,,,,,,
401715,1 AV/E 86 ST,40.777168,-73.94911,3392519870,,,,,,,,,,,42429342,,,,,,,,,,,,,,,,,,,,,
401716,1 AV/E 89 ST,40.779039,-73.947728,6949740442,,,,,,,,,,,7140667644,,,,,,,,,,,,,,,,,,,,,
401718,1 AV/E 93 ST,40.781562,-73.945891,7093725086,,,,,,,,,,,6181709396,,,,,,,,,,,,,,,,,,,,,
401721,1 AV/E 99 ST,40.785414,-73.943097,6254630414,,,,,,,,,,,5482216750,,,,,,,,,,,,,,,,,,,,,
401722,1 AV/E 102 ST,40.787357,-73.941682,6254630514,,,,,,,,,,,3007111769,,,,,,,,,,,,,,,,,,,,,
401723,1 AV/E 106 ST,40.789858,-73.939854,6254630504,,,,,,,,,,,6216541807,,,,,,,,,,,,,,,,,,,,,
401724,1 AV/E 108 ST,40.791692,-73.938512,42446147,,,,,,,,,,,7777426450,,,,,,,,,,,,,,,,,,,,,
401725,1 AV/E 111 ST,40.793101,-73.937481,7803460163,,,,,,,,,,,7924346655,,,,,,,,,,,,,,,,,,,,,
401726,1 AV/E 113 ST,40.79433,-73.936584,6223478803,,,,,,,,,,,4207948394,,,,,,,,,,,,,,,,,,,,,
401727,1 AV/E 116 ST,40.796323,-73.935122,42446161,,,,,,,,42435359,4980851583,,4980851583,,,,,,,,,,,,,,,,,,,,,
401729,1 AV/E 120 ST,40.798936,-73.933223,42443817,,,,,,,,42435359,3931519753,,3931519753,,,,,,,,,,,,,,,,,,,,,
401730,1 AV/PALADINO AV,40.80036,-73.932182,42446171,,,,,,,,42435359,42438084,,42438084,,,,,,,,,,,,,,,,,,,,,
401731,1 AV/E 125 ST,40.801611,-73.931268,42444453,,,,,,,,,,,7929465192,,,,,,,,,,,,,,,,,,,,,
401732,E 126 ST/2 AV,40.80323,-73.932451,42434122,,,,,,,,,,,42434135,,,,,,,,,,,,,,,,,,,,,
401738,2 AV/E 125 ST,40.802473,-73.933855,42444453,,,,,,,,,,,7929465192,,,,,,,,,,,,,,,,,,,,,
401739,2 AV/E 122 ST,40.800564,-73.935233,3023173316,,,,,,,,,,,7472058130,,,,,,,,,,,,,,,,,,,,,
401740,2 AV/E 119 ST,40.798669,-73.93661,42435211,,,,,,,,,,,4980851579,,,,,,,,,,,,,,,,,,,,,
401741,2 AV/E 116 ST,40.796723,-73.93804,42446161,,,,,,,,,,,42456115,,,,,,,,,,,,,,,,,,,,,
401742,2 AV/E 113 ST,40.794823,-73.939429,6784911814,,,,,,,,,,,4207948393,,,,,,,,,,,,,,,,,,,,,
401744,2 AV/E 108 ST,40.791673,-73.941736,6256725790,,,,,,,,,,,7777426415,,,,,,,,,,,,,,,,,,,,,
401745,2 AV/E 106 ST,40.790331,-73.942715,6270715188,,,,,,,,,,,6216541833,,,,,,,,,,,,,,,,,,,,,
401746,2 AV/103 ST,40.788563,-73.944015,42434905,,,,,,,,,,,6191027369,,,,,,,,,,,,,,,,,,,,,
401747,2 AV/E 101 ST,40.787352,-73.944893,6254630510,,,,,,,,,,,6190263577,,,,,,,,,,,,,,,,,,,,,
401748,2 AV/E 97 ST,40.785065,-73.946555,7086831276,,,,,,,,,,,4980915604,,,,,,,,,,,,,,,,,,,,,
401749,2 AV/E 96 ST,40.784123,-73.947258,7075509771,,,,,,,,,,,6162473810,,,,,,,,,,,,,,,,,,,,,
401753,2 AV/E 87 ST,40.778415,-73.951437,7924099756,,,,,,,,,,,7834030823,,,,,,,,,,,,,,,,,,,,,
401754,2 AV/E 84 ST,40.776302,-73.952953,42435499,,,,,,,,,,,7834025547,,,,,,,,,,,,,,,,,,,,,
401755,2 AV/E 82 ST,40.775053,-73.95387,42439392,,,,,,,,,,,6691104509,,,,,,,,,,,,,,,,,,,,,
401756,2 AV/E 78 ST,40.772922,-73.955434,42436913,,,,,,,,,,,6689909663,,,,,,,,,,,,,,,,,,,,,
401758,2 AV/E 75 ST,40.770821,-73.95695,42430052,,,,,,,,,,,6689909675,,,,,,,,,,,,,,,,,,,,,
401759,2 AV/E 72 ST,40.768727,-73.958485,4207313537,,,,,,,,,,,3562587907,,,,,,,,,,,,,,,,,,,,,
401760,2 AV/E 70 ST,40.76733,-73.959501,42429682,,,,,,,,,,,6670244850,,,,,,,,,,,,,,,,,,,,,
401761,2 AV/E 68 ST,40.76599,-73.960476,42431674,,,,,,,,,,,6670244859,,,,,,,,,,,,,,,,,,,,,
401762,2 AV/E 66 ST,40.764664,-73.961439,42445972,,,,,,,,,,,7837088630,,,,,,,,,,,,,,,,,,,,,
401763,2 AV/E 64 ST,40.763471,-73.962314,42431650,,,,,,,,,,,4918486817,,,,,,,,,,,,,,,,,,,,,
401764,2 AV/E 61 ST,40.761523,-73.963754,42436511,,,,,,,,,,,4918486775,,,,,,,,,,,,,,,,,,,,,
401765,2 AV/E 57 ST,40.758987,-73.965601,42443612,,,,,,,,,,,2711029280,,,,,,,,,,,,,,,,,,,,,
401768,2 AV/E 50 ST,40.754623,-73.968787,7788529741,,,,,,,,,,,6133355290,,,,,,,,,,,,,,,,,,,,,
401769,2 AV/E 46 ST,40.752481,-73.970371,42434074,,,,,,,,,,,42434092,,,,,,,,,,,,,,,,,,,,,
401771,2 AV/E 42 ST,40.749502,-73.972517,42432438,,,,,,,,,,,1701844698,,,,,,,,,,,,,,,,,,,,,
401772,2 AV/E 39 ST,40.747638,-73.97388,42445910,,,,,,,,,,,4917679392,,,,,,,,,,,,,,,,,,,,,
401775,2 AV/E 31 ST,40.742638,-73.977523,42456555,,,,,,,,,,,6716668054,,,,,,,,,,,,,,,,,,,,,
401778,2 AV/E 25 ST,40.738933,-73.980226,42456555,,,,,,,,,,,8119542594,,,,,,,,,,,,,,,,,,,,,
401779,2 AV/E 23 ST,40.737516,-73.981202,42440323,,,,,,,,,,,3601295745,,,,,,,,,,,,,,,,,,,,,
401780,2 AV/E 20 ST,40.735746,-73.982489,42456543,,,,,,,,,,,3601295728,,,,,,,,,,,,,,,,,,,,,
401781,2 AV/E 17 ST,40.733996,-73.983769,8309479693,,,,,,,,,,,4298757018,,,,,,,,,,,,,,,,,,,,,
401782,2 AV/E 14 ST,40.732494,-73.984903,42436939,,,,,,,,,,,4161568334,,,,,,,,,,,,,,,,,,,,,
401784,2 AV/E 9 ST,40.728891,-73.987523,42439249,,,,,,,,,,,8309479524,,,,,,,,,,,,,,,,,,,,,
401785,2 AV/E 6 ST,40.727161,-73.988785,42439249,,,,,,,,,,,7977873293,,,,,,,,,,,,,,,,,,,,,
401786,2 AV/E 3 ST,40.725343,-73.990108,8309479052,,,,,,,,,,,8309479302,,,,,,,,,,,,,,,,,,,,,
401787,E HOUSTON ST/FORSYTH ST,40.723329,-73.990427,5829753047,,,,,,,,,,,4241748518,42439249,,5783028385,,,,,,,,,,,,,,,,,,
401793,ALLEN ST/CANAL ST,40.714855,-73.992805,42427324,,,,,,,,,,,7480410402,,,,,,,,,,,,,,,,,,,,,
401797,PEARL ST/FRANKFORT ST,40.709399,-74.001915,42427324,,,,,,,,,,,4885904498,,,,,,,,,,,,,,,,,,,,,
401802,WATER ST/HANOVER SQ,40.703882,-74.009427,42427324,,,,,,,,,,,42429844,,,,,,,,,,,,,,,,,,,,,
401806,WORTH ST/CENTRE ST,40.715354,-74.002503,,,,,,,,,,,,,5784518536,,,4878851614,,,,,,,,,,,,,,,,,
401808,CENTRE ST/CHAMBERS ST,40.713272,-74.004029,,,,,,,,,,,,,5784518536,,,4878838733,,,,,,,,,,,,,,,,,
401812,W 42 ST/12 AV,40.761908,-74.001056,,,,,,,,,,,,,,,,,,,,42439960,3874681634,,,,,,,,,,,,
401813,W 42 ST/11 AV,40.760542,-73.997928,,,,,,,,,,,,,,,,,,,,42439960,9019680394,,,,,,,,,,,,
401814,W 42 ST/10 AV,40.759359,-73.995076,,,,,,,,,,,,,,,,,,,,42439960,42437371,,,,,,,,,,,,
401818,W 34 ST/9 AV,40.753106,-73.995857,,,,,,,,,,,,,,,,,7782216992,,,,,,,,,,,,,,,,
401819,W 34 ST/8 AV,40.751988,-73.993312,,,,,,,,,,,,,,,,,7782216992,,,,,,,,,,,,,,,,
401821,W 34 ST/BROADWAY,40.749624,-73.987617,,,,,,,,,,,,,,,,,7782216992,,,,,,,,,,,,,,,,
401822,E 34 ST/5 AV,40.748189,-73.984185,,,,,,,,,,,,,,,,,7782216992,,,,,,,,,,,,,,,,
401824,E 34 ST/PARK AV,40.746797,-73.98089,,,,,,,,,,,,,,,,,7782216992,,,,,,,,,,,,,,,,
401826,E 34 ST/3 AV,40.745446,-73.977711,,,,,,,,,,,,,,,,,7782216992,,,,,,,,,,,,,,,,
401827,E 34 ST/2 AV,40.744771,-73.976091,,,,,,,,,,,,,,,,,7782216992,,,,,,,,,,,,,,,,
401832,E 23 ST/2 AV,40.737663,-73.980554,,,,,,,,,,,,,42448693,,,,42448693,,,,,,,,,,,,,,4296650377,,
401833,E 23 ST/1 AV,40.736691,-73.978245,,,,,,,,,,,,,42448693,,,,42448693,,,,,,,,,,,,,,,,
401840,E 34 ST/3 AV,40.745998,-73.978634,,,,,,,,,,,,,,,,,42445365,,,,,,,,,,,,,,,,
401842,E 34 ST/PARK AV,40.747234,-73.981547,,,,,,,,,,,,,,,,,42445365,,,,,,,,,,,,,,,,
401844,W 34 ST/5 AV,40.748672,-73.98491,,,,,,,,,,,,,,,,,8133342861,,,,,,,,,,,,,,,,
401847,W 34 ST/7 AV,40.75125,-73.991027,,,,,,,,,,,,,,,,,8133342861,,,,,,,,,,,,,,,,
401848,W 34 ST/8 AV,40.752301,-73.993588,,,,,,,,,,,,,,,,,8133342861,,,,,,,,,,,,,,,,
401850,8 AV/W 40 ST,40.756261,-73.990408,,,,,,,,,,,,,42432438,42435660,,,42432438,,,,,,,,,,,,,,,,
401851,W 42 ST/8 AV,40.757575,-73.990464,,,,,,,,,,,,,,,,,,,,42439960,7095733937,,,,,,,,,,,,
401852,W 42 ST/9 AV,40.75867,-73.992979,,,,,,,,,,,,,,,,,,,,42439960,42437368,,,,,,,,,,,,
401853,W 42 ST/10 AV,40.759888,-73.995834,,,,,,,,,,,,,,,,,,,,42439960,42437371,,,,,,,,,,,,
401857,WATERSIDE/WATERSIDE 1,40.738058,-73.973463,,,,,,,,,,,,,,,,,42456555,,,,,,,,,,,,,,,,
401858,WATERSIDE/WATERSIDE 2,40.739144,-73.972885,,,,,,,,,,,,,,,,,42456555,,,,,,,,,,,,,,,,
401867,W 81 ST/COLUMBUS AV,40.78298,-73.974189,,,,,,,,,,,,,,,,,,,,,,,,,,,9193943842,,,,,,
401868,W 81 ST/CENTRAL PK W,40.782008,-73.971925,,,,,,,,,,,,,,,,,,,,,,,,,,,9193943842,,,,,,
401869,E 79 ST TRANSVERSE/E 79 ST TRANSVERSE,40.778765,-73.968554,,,,,,,,,,,,,,,,,,,,,,,,,,,6929267036,,,,,,
401870,E 79 ST/5 AV,40.776768,-73.963421,,,,,,,,,,,,,,,,,,,,,,,,,,,6929267036,,,,,,
401875,E 79 ST/2 AV,40.773093,-73.9547,,,,,,,,,,,,,,,,,,,,,,,,,,,42430394,,,,,,
401876,E 79 ST/1 AV,40.772051,-73.952224,,,,,,,,,,,,,,,,,,,,,,,,,,,42430394,,,,,,
401877,YORK AV/E 79 ST,40.77158,-73.950235,,,,,,,,,,,,,,,,,42446021,6689923789,,,,,,,,,42430394,,,,,,
401878,E 80 ST/EAST END AV,40.771092,-73.94777,,,,,,,,,,,,,,,,,,,,,,,,,,,42430394,,,,,,
401880,E 79 ST/EAST END AV,40.77074,-73.948716,,,,,,,,,,,,,,,,,,,,,,,,,,,42430394,,,,,,
401881,E 79 ST/YORK AV,40.7717,-73.95095,,,,,,,,,,,,,,,,,,,,,,,,,,,42430394,,,,,,
401882,E 79 ST/1 AV,40.772321,-73.952437,,,,,,,,,,,,,,,,,,,,,,,,,,,42430394,,,,,,
401883,E 79 ST/2 AV,40.773579,-73.955411,,,,,,,,,,,,,,,,,,,,,,,,,,,42430394,,,,,,
401884,E 79 ST/3 AV,40.77454,-73.957682,,,,,,,,,,,,,,,,,,,,,,,,,,,42430394,,,,,,
401887,E 79 ST/MADISON AV,40.776274,-73.961796,,,,,,,,,,,,,,,,,,,,,,,,,,,42442463,,,,,,
401889,E 79 ST TRANSVERSE/E 79 ST TRANSVERSE,40.779084,-73.968749,,,,,,,,,,,,,,,,,,,,,,,,,,,42442463,,,,,,
401890,W 81 ST/CENTRAL PK W,40.782268,-73.972066,,,,,,,,,,,,,,,,,,,,,,,,,,,42442469,,,,,,
401893,W 79 ST/BROADWAY,40.78404,-73.980165,,,,,,,,,,,,,,,,,,,,,,,,,,,42442463,,,,,,
401897,W 86 ST/AMSTERDAM AV,40.78775,-73.975401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42421882,6207264917,,,
401898,W 86 ST/COLUMBUS AV,40.786476,-73.972389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42421882,42443353,,,
401899,W 86 ST/CENTRAL PK W,40.785289,-73.969373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42421882,7106818626,,,
401900,W 86 ST/TRANSVERSE,40.784565,-73.967494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42421882,2059304032,,,
401901,E 84 ST/5 AV,40.779814,-73.960631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8265964360,4304633049,,,
401903,E 86 ST/MADISON AV,40.780626,-73.958485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8309478870,3392519871,,,
401905,E 86 ST/LEXINGTON  AV,40.779177,-73.954877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42430914,7924099694,,,
401906,E 86 ST/3 AV,40.778463,-73.953302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42430914,7924094055,,,
401908,E 86 ST/1 AV,40.776744,-73.949236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42430914,7834030834,,,
401909,YORK AV/E 86 ST,40.776343,-73.946753,,,,,,,,,,,,,,,,,7924099756,7834030808,,,,,,,,,,,4216045834,7834030808,,,
401910,YORK AV/E 88 ST,40.777473,-73.94591,,,,,,,,,,,,,,,,,5306314432,7834030816,,,,,,,,,,,4216045834,7834030816,,,
401916,YORK AV/E 91 ST,40.778847,-73.945062,,,,,,,,,,,,,,,,,5306313694,6214889046,,,,,,,,,,,42430914,6214889046,,,
401917,YORK AV/E 88 ST,40.776997,-73.946434,,,,,,,,,,,,,,,,,7924099714,7834025536,,,,,,,,,,,,,,,
401919,E 86 ST/1 AV,40.776884,-73.949159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42430914,7834030834,,,
401920,E 86 ST/2 AV,40.778128,-73.952115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42430914,7834030835,,,
401921,E 86 ST/3 AV,40.778999,-73.954184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42430914,7924094070,,,
401922,E 86 ST/LEXINGTON AV,40.779905,-73.956476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42430914,7924099812,,,
401924,E 86 ST/MADISON AV,40.780881,-73.958662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8309478873,3392519871,,,
401925,E 86 ST/5 AV,40.781538,-73.960312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8265964360,3392519867,,,
401926,W 86 ST/TRANSVERSE,40.781406,-73.96236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8265964360,4304633087,,,
401927,W 86 ST/CENTRAL PK W,40.7857,-73.970102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42421882,7106818630,,,
401929,W 86 ST/AMSTERDAM AV,40.787698,-73.974816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42421882,42442480,,,
401930,W 86 ST/BROADWAY,40.788358,-73.97679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42421882,42428674,,,
401933,W 96 ST/WEST END AV,40.794933,-73.972689,7075509771,2047573317,,,,,,7801775755,,,,,,,,,,,,,,,,,,,,,,,42436754,7801775755,
401934,W 96 ST/BROADWAY,40.794392,-73.971407,7075509771,2047573317,,,,,,7004379678,,,,,,,,,,,,,,,,,,,,,,,42436754,7004379678,
401935,W 96 ST/AMSTERDAM AV,40.793798,-73.970006,7075509771,2047573317,,,,,,8687882756,,,,,,,,,,,,,,,,,,,,,,,42436754,8687882756,
401936,W 96 ST/COLUMBUS AV,40.792604,-73.967161,7075509771,2047573317,,,,,,7801775766,,,,,,,,,,,,,,,,,,,,,,,42436754,7801775766,
401937,W 96 ST/CENTRAL PK W,40.791667,-73.964944,7075509771,2047573317,,,,,,7108033371,,,,,,,,,,,,,,,,,,,,,,,42436754,7108033371,
401939,E 96 ST/MADISON AV,40.786986,-73.953853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42436754,7075509770,
401941,E 96 ST/LEXINGTON AV,40.785852,-73.951207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42436754,6221717910,
401942,E 96 ST/3 AV,40.784948,-73.948998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42436754,6181480024,
401943,E 96 ST/2 AV,40.784068,-73.946933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7640871286,7649571481,
401946,3 AV/E 99 ST,40.787906,-73.947273,6254630443,7779666012,,6190264270,6190264270,6190264270,,,,,,,,,,,,,,,,,,,,,,,,,,,
401947,3 AV/E 102 ST,40.789273,-73.946287,6254630514,42435333,,6190264219,6190264219,6190264219,,,,,,,,,,,,,,,,,,,,,,,,,,,
401948,3 AV/E 104 ST,40.79054,-73.945358,7921696721,7784826637,,6191027320,6191027320,6191027320,,,,,,,,,,,,,,,,,,,,,,,,,,,
401950,E 106 ST/2 AV,40.790384,-73.94211,7078449360,7784826657,,,,,,7474630269,,,,,,,,,,,,,,,,,,,,,,,,,
401951,E 106 ST/1 AV,40.789401,-73.939775,7078449360,7784826657,,,,,,6216541801,,,,,,,,,,,,,,,,,,,,,,,,,
401954,E 97 ST/1 AV,40.784528,-73.945491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5277924518,5653832464,
401955,E 97 ST/2 AV,40.784894,-73.946279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7640871286,7649571481,
401957,E 96 ST/3 AV,40.785357,-73.949465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42436754,6070360950,
401958,E 96 ST/LEXINGTON AV,40.786099,-73.951246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42436754,6221717910,
401960,E 96 ST/MADISON AV,40.787241,-73.953875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42436754,7075509770,
401961,E 97 ST/5 AV,40.788581,-73.955047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42436754,7058749372,
401964,W 96 ST/AMSTERDAM AV,40.794037,-73.970096,7075509774,7108033377,,,,,,8687882756,,,,,,,,,,,,,,,,,,,,,,,42436754,8687882756,
401965,W 96 ST/BROADWAY,40.7946,-73.971451,7075509774,7108033377,,,,,,7004379678,,,,,,,,,,,,,,,,,,,,,,,42436754,7004379678,
401966,W 97 ST/WEST END AV,40.795852,-73.972403,7086831274,7779666015,,,,,,7801775755,,,,,,,,,,,,,,,,,,,,,,,42436754,7801775755,
401968,E 105 ST/1 AV,40.788901,-73.940313,6254630452,42435337,,,,,,6216541801,,,,,,,,,,,,,,,,,,,,,,,,,
401969,E 106 ST/1 AV,40.789898,-73.940478,6254630504,42421728,,,,,,6216408512,,,,,,,,,,,,,,,,,,,,,,,,,
401970,E 106 ST/2 AV,40.790769,-73.942597,6254630504,42421728,,,,,,6216541785,,,,,,,,,,,,,,,,,,,,,,,,,
401971,E 106 ST/3 AV,40.791597,-73.944502,6254630504,42421728,,,,,,4970497093,,,,,,,,,,,,,,,,,,,,,,,,,
401973,LEXINGTON AV/E 104 ST,40.79057,-73.947556,4969067235,7801840675,,6191027330,6191027330,6191027330,,,,,,,,,,,,,,,,,,,,,,,,,,,
401974,LEXINGTON AV/E 102 ST,40.789366,-73.948437,6254630490,7083286371,,6190263573,6190263573,6190263573,,,,,,,,,,,,,,,,,,,,,,,,,,,
401977,W 106 ST/BROADWAY,40.801329,-73.967601,42446138,,,,,,,,7323390467,1061531654,,,,,,,,,,,,,,,,,,,,,,,
401988,W 116 ST/MALCOLM X BL,40.801755,-73.949213,42446161,42435763,,,42437177,,,,42435359,42437177,,,,,,,,,,,,,,,,,,,,,,,
401989,W 116 ST/5 AV,40.800666,-73.94671,42446161,42435763,,,42437174,,,,42435359,42437174,,,,,,,,,,,,,,,,,,,,,,,
401990,E 116 ST/MADISON AV,40.799718,-73.944398,42446161,42435763,,,42446161,,,,42435359,42446161,,,,,,,,,,,,,,,,,,,,,,,
401991,E 116 ST/PARK AV,40.799351,-73.943519,42446161,42435763,,,596776497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401992,E 116 ST/LEXINGTON AV,40.798605,-73.941821,42446161,,,,,,,,42435359,42447199,,,,,,,,,,,,,,,,,,,,,,,
401993,E 116 ST/3 AV,40.797712,-73.939691,42446161,,,,,,,,42435359,42450071,,,,,,,,,,,,,,,,,,,,,,,
401994,E 116 ST/2 AV,40.796991,-73.937987,42446161,,,,,,,,42435359,42443085,,,,,,,,,,,,,,,,,,,,,,,
401998,PLEASANT AV/E 120 ST,40.797246,-73.931695,42435211,,,,,,,,42435359,7925258516,,,,,,,,,,,,,,,,,,,,,,,
401999,E 116 ST/PLEASANT AV,40.795306,-73.93351,42446161,,,,,,,,42435359,6216349368,,,,,,,,,,,,,,,,,,,,,,,
402000,E 116 ST/1 AV,40.796005,-73.935171,42446161,,,,,,,,42435359,6216349368,,,,,,,,,,,,,,,,,,,,,,,
402001,E 116 ST/2 AV,40.797247,-73.938121,42446161,,,,,,,,42435359,42443085,,,,,,,,,,,,,,,,,,,,,,,
402002,E 116 ST/3 AV,40.797928,-73.939742,42446161,,,,,,,,42435359,42450071,,,,,,,,,,,,,,,,,,,,,,,
402003,E 116 ST/LEXINGTON AV,40.798601,-73.941471,42446161,42435763,,,42447199,,,,42435359,42447199,,,,,,,,,,,,,,,,,,,,,,,
402004,E 116 ST/PARK AV,40.799171,-73.942827,42446161,42435763,,,42458342,,,,42435359,42458342,,,,,,,,,,,,,,,,,,,,,,,
402005,E 116 ST/MADISON AV,40.800172,-73.94517,42446161,42435763,,,42446161,,,,42435359,42446161,,,,,,,,,,,,,,,,,,,,,,,
402006,E 116 ST/5 AV,40.800626,-73.946224,42446161,42435763,,,42437174,,,,42435359,42437174,,,,,,,,,,,,,,,,,,,,,,,
402016,W 106 ST/COLUMBUS AV,40.799239,-73.962661,42446138,,,,,,,,42421737,42421737,,,,,,,,,,,,,,,,,,,,,,,
402017,W 106 ST/AMSTERDAM AV,40.800678,-73.966059,42446138,,,,,,,,42421737,6207264907,,,,,,,,,,,,,,,,,,,,,,,
402022,W HOUSTON ST/AV OF THE AMERICAS,40.728226,-74.002663,,,,,,,,,,,,,42437949,,3891963913,,,,,,,,,,,,,,,,,,
402023,W HOUSTON ST/SULLIVAN ST,40.727478,-74.001098,,,,,,,,,,,,,42437949,,5829880521,,,,,,,,,,,,,,,,,,
402024,W HOUSTON ST/W BROADWAY,40.726524,-73.999412,,,,,,,,,,,,,6255601607,,1919595926,,,,,,,,,,,,,,,,,,
402028,E HOUSTON ST/MOTT ST,40.724449,-73.993704,,,,,,,,,,,,,42439249,,5829779529,,,,,,,,,,,,,,,,,,
402030,E HOUSTON ST/BOWERY,40.723836,-73.992093,,,,,,,,,,,,,42439249,,5829779519,,,,,,,,,,,,,,,,,,
402032,E HOUSTON ST/ESSEX ST,40.722147,-73.986565,,,,,,,,,,,,,42439249,,4598752866,,,,,,,,,,,,,,,,,,
402033,E HOUSTON ST/NORFOLK ST,40.721682,-73.984971,,,,,,,,,,,,,42439249,,3783146179,,,,,,,,,,,,,,,,3783146171,,
402034,E HOUSTON ST/CLINTON ST,40.721285,-73.983737,,,,,,,,,,,,,42439249,,3783146180,,,,,,,,,,,,,,,,3783146163,,
402036,AV C/E 3 ST,40.721781,-73.980425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8309479339,,
402037,AV C/E 5 ST,40.723008,-73.979516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8309479357,,
402038,AV C/E 7 ST,40.724334,-73.978577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8309479375,,
402039,AV C/E 11 ST,40.726278,-73.97714,42439249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8309479428,,
402041,AV C/E 14 ST,40.728297,-73.975689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4161568813,,
402042,AV C/E 16 ST,40.729699,-73.974715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4161568865,,
402043,AV C/FDR DRIVE,40.730813,-73.973903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4161569148,,
402048,E 29 ST/1 AV,40.740788,-73.975905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8119192816,,
402049,E 29 ST/2 AV,40.741591,-73.977915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7640871286,,
402052,E 23 ST/AV C,40.7355,-73.975374,,,,,,,,,,,,,,,,,42448693,,,,,,,,,,,,,,,,
402054,AV C/E 20 ST,40.732795,-73.974542,,,,,,,,,,,,,42439203,,,,,,,,,,,,,,,,,,9140927097,,
402055,AV C/E 18 ST,40.731266,-73.974185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4161569152,,
402056,AV C/E 16 ST,40.730031,-73.974881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989931107,,
402057,AV C/E 14 ST,40.729142,-73.975473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4161568803,,
402067,E HOUSTON ST/AV B,40.721692,-73.984158,,,,,,,,,,,,,42439249,,3783146165,,,,,,,,,,,,,,,,3783146164,,
402068,E HOUSTON ST/AV A,40.722234,-73.986069,,,,,,,,,,,,,42439249,,4598752868,,,,,,,,,,,,,,,,,,
402071,E HOUSTON ST/BOWERY,40.724255,-73.992852,,,,,,,,,,,,,42439249,,5829779511,,,,,,,,,,,,,,,,,,
402080,CHAMBERS ST/WEST ST,40.717131,-74.012599,,,,,,,,,,,,,42437949,42431626,,4872753345,,,,,,,,,,,,,,,,,
