stop_id,stop_name,stop_lat,stop_lon,M1,M10,M100,M101,M102,M103,M104,M106,M11,M116,M12,M15,M191,M2,M20,M21,M22,M3,M31,M35,M4,M42,M5,M50,M55,M57,M66,M7,M72,M8,M9,M96
401464,AMSTERDAM AV/W 118 ST,40.807818,-73.960464,,,,,,,,,POINT (-73.960363 40.80777299999985),,,,,,,,,,,,,,,,,,,,,,,
401465,AMSTERDAM AV/W 116 ST,40.806523,-73.961403,,,,,,,,,POINT (-73.961303 40.80648499999982),,,,,,,,,,,,,,,,,,,,,,,
401466,AMSTERDAM AV/W 114 ST,40.805286,-73.962307,,,,,,,,,POINT (-73.962199 40.80523899999983),,,,,,,,,,,,,,,,,,,,,,,
401467,AMSTERDAM AV/W 112 ST,40.804034,-73.963215,,,,,,,,,POINT (-73.96311300000001 40.80399299999983),,,,,,,,,,,,,,,,,,,,,,,
401469,COLUMBUS AV/CATHEDRAL PY,40.801443,-73.961388,,,,,,,,,POINT (-73.96130699999999 40.80140899999983),,,,,,,,,,,,,,,,,,,,,,,
401470,COLUMBUS AV/W 108 ST,40.800309,-73.962213,,,,,,,,,POINT (-73.96213299999999 40.80027699999984),,,,,,,,,,,,,,,,,,,,,,,
401489,9 AV/W 59 ST,40.768953,-73.985086,,,,,,,,,POINT (-73.984999 40.76891799999984),,,,,,,,,,,,,,,,,,,,,,,
401490,9 AV/W 57 ST,40.767674,-73.986043,,,,,,,,,POINT (-73.98592600000002 40.76762299999982),,,,,,,,,,,,,,,,,,,,,,,
401491,9 AV/W 55 ST,40.766555,-73.986769,,,,,,,,,POINT (-73.986716 40.76653299999984),,,,,,,,,,,,,,,,,,,,,,,
401492,9 AV/W 52 ST,40.764526,-73.988336,,,,,,,,,POINT (-73.98821 40.76447299999984),,,,,,,,,,,,,,,,,,,,,,,
401493,9 AV/W 50 ST,40.763294,-73.989235,,,,,,,,,POINT (-73.989118 40.76324499999983),,,,,,,,,,,,,,,,,,,,,,,
401495,9 AV/W 46 ST,40.760764,-73.99108,,,,,,,,,POINT (-73.99094599999999 40.76070599999987),,,,,,,,,,,,,,,,,,,,,,,
401496,9 AV/W 44 ST,40.759839,-73.99172,,,,,,,,,POINT (-73.99163 40.75979899999985),,,,,,,,,,,,,,,,,,,,,,,
401497,9 AV/W 42 ST,40.758584,-73.992665,,,,,,,,,POINT (-73.99256200000001 40.75854099999984),,,,,,,,,,,,,,,,,,,,,,,
401500,9 AV/W 35 ST,40.754199,-73.995867,,,,,,,,,POINT (-73.99576 40.75415099999983),,,,,,,,,,,,,,,,,,,,,,,
401501,9 AV/W 34 ST,40.753153,-73.996625,,,,,,,,,POINT (-73.996521 40.75310899999983),,,,,,,,,,,,,,,,,,,,,,,
401502,9 AV/W 30 ST,40.750611,-73.998473,,,,,,,,,POINT (-73.998355 40.75056499999985),,,,,,,,,,,,,,,,,,,,,,,
401503,9 AV/W 28 ST,40.749425,-73.999343,,,,,,,,,POINT (-73.999205 40.74936499999984),,,,,,,,,,,,,,,,,,,,,,,
401506,9 AV/W 20 ST,40.744433,-74.002977,,,,,,,,,POINT (-74.00285500000001 40.74438099999985),,,,,,,,,,,,,,,,,,,,,,,
401507,9 AV/W 18 ST,40.7432,-74.003816,,,,,,,,,POINT (-74.00373900000001 40.74316799999985),,POINT (-74.00373900000001 40.74316799999985),,,,,,,,,,,,,,,,,,,,,
401528,WEST ST/CHRISTOPHER ST,40.732847,-74.010081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-74.010186 40.73285299999984),,
401529,W 10 ST/WASHINGTON ST,40.73331,-74.008708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-74.008723 40.73336399999986),,
401531,W 10 ST/BLEECKER ST,40.734005,-74.004254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-74.004265 40.73404699999983),,
401532,W 10 ST/7 AV S,40.734228,-74.002587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-74.002606 40.73429799999985),,
401533,W 10 ST/WAVERLY PL,40.734489,-74.001021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-74.00103100000001 40.73452499999983),,
401535,GREENWICH AV/CHRISTOPHER ST,40.734143,-73.999729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.99968 40.73415499999985),,
401536,W 8 ST/AV OF THE AMERICAS,40.733369,-73.999159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.99912399999999 40.73341799999984),,
401538,W 8 ST/5 AV,40.732336,-73.996709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.996448 40.73228399999984),,
401542,ST MARKS PL/3 AV,40.729322,-73.989533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.989496 40.72937199999982),,
401543,ST MARKS PL/2 AV,40.728611,-73.987848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.987821 40.72864799999984),,
401544,ST MARKS PL/1 AV,40.727381,-73.984926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.984898 40.72741999999983),,
401545,ST MARKS PL/AV A,40.72672,-73.983353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.983324 40.72675999999984),,
401547,E 10 ST/AV A,40.727645,-73.981877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.98185600000001 40.72767399999984),,
401548,E 10 ST/AV B,40.726672,-73.97959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.97956500000001 40.72670799999984),,
401549,E 10 ST/AV C,40.725667,-73.97722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.977187 40.72571599999983),,
401552,E 10 ST/AV C,40.726046,-73.977844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.977878 40.72599999999982),,
401553,E 10 ST/AV B,40.727049,-73.980214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.98025200000001 40.72699699999982),,
401554,E 10 ST/AV A,40.727828,-73.982068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.982105 40.72777899999983),,
401555,E 9 ST/AV A,40.727464,-73.982999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.98303799999999 40.72741099999984),,
401556,E 9 ST/1 AV,40.728392,-73.985207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.985229 40.72833199999985),,
401557,E 9 ST/2 AV,40.729413,-73.987642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.987674 40.72936999999983),,
401558,E 9 ST/3 AV,40.730094,-73.989262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.989296 40.73004699999984),,
401559,E 9 ST/4 AV,40.730549,-73.990323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.99036 40.73049999999983),,
401561,E 9 ST/UNIVERSITY PL,40.732356,-73.994609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.99464399999999 40.73230799999983),,
401562,W 9 ST/5 AV,40.733089,-73.996367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.996399 40.73304299999985),,
401563,W 9 ST/AV OF THE AMERICAS,40.734156,-73.99891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.998954 40.73409599999986),,
401564,CHRISTOPHER ST/GREENWICH AV,40.734113,-73.999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.999921 40.73401899999985),,
401565,CHRISTOPHER ST/WAVERLY PL,40.733747,-74.002197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-74.002184 40.73369399999985),,
401566,CHRISTOPHER ST/7 AV S,40.733577,-74.003341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-74.00332399999999 40.73351899999984),,
401567,CHRISTOPHER ST/BLEECKER ST,40.733369,-74.004694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-74.00468000000001 40.73330299999984),,
401568,CHRISTOPHER ST/HUDSON ST,40.733141,-74.006159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-74.00613800000001 40.73309599999984),,
401569,CHRISTOPHER ST/GREENWICH ST,40.732852,-74.007927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-74.007918 40.73275199999985),,
401570,CHRISTOPHER ST/WASHINGTON ST,40.732666,-74.009067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-74.009038 40.73257599999985),,
401575,W 14 ST/8 AV,40.739621,-74.002394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401577,W 14 ST/6 AV,40.737093,-73.996431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401579,E 14 ST/UNIVERSITY PL,40.735221,-73.991933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401587,E 14 ST/AV C,40.728428,-73.975827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401589,AV C/E 12 ST,40.726979,-73.976815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.976737 40.72694599999985),
401591,E 10 ST/AV D,40.724868,-73.975315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.97527600000001 40.72492199999984),,
401595,AV D/E 6 ST,40.722269,-73.977174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401596,AV D/E 4 ST,40.721056,-73.978055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401598,E HOUSTON ST/BARUCH DR,40.719096,-73.976883,,,,,,,,,,,,,,,,POINT (-73.976849 40.71914899999985),,,,,,,,,,,,,,,,
401599,E HOUSTON ST/MANGIN ST,40.718835,-73.975614,,,,,,,,,,,,,,,,POINT (-73.97560300000001 40.71887499999983),,,,,,,,,,,,,,,,
401600,F. D. R. DRIVE/555 FDR DR,40.71675,-73.975842,,,,,,,,,,,,,,,,POINT (-73.975782 40.71673399999985),,,,,,,,,,,,,,,,
401608,8 AV/BLEECKER ST,40.737379,-74.004929,,,,,,,,,,,,,,,POINT (-74.004981 40.73741299999983),,,,,,,,,,,,,,,,,
401609,8 AV/W 4 ST,40.738597,-74.003533,,,,,,,,,,,,,,,POINT (-74.00358100000001 40.73862899999984),,,,,,,,,,,,,,,,,
401610,AV A/E 11 ST,40.728215,-73.982068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401612,AV A/E 5 ST,40.724575,-73.984651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401624,COLUMBIA ST/RIVINGTON ST,40.71778,-73.979762,,,,,,,,,,,,,,,,POINT (-73.97985 40.71780499999982),,,,,,,,,,,,,,,,
401625,AV D/E HOUSTON ST,40.72009,-73.97855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401626,AV D/E 5 ST,40.722118,-73.977073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401630,AV C/E 12 ST,40.727333,-73.976332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.976434 40.72737499999985),
401633,E 14 ST/AV C,40.72861,-73.975909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401657,AV A/E 5 ST,40.7251,-73.984118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401659,AV A/E 11 ST,40.728676,-73.981509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401660,AV A/E 14 ST,40.729975,-73.980567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401664,WATER ST/BROAD ST,40.703036,-74.010834,,,,,,,,,,,,POINT (-74.010863 40.70310599999984),,,,,,,,,,,,,,,,,,,,
401665,WATER ST/OLD SLIP,40.704274,-74.00849,,,,,,,,,,,,POINT (-74.008579 40.70434999999984),,,,,,,,,,,,,,,,,,,,
401666,WATER ST/WALL ST,40.705287,-74.007109,,,,,,,,,,,,POINT (-74.00717299999999 40.70532599999983),,,,,,,,,,,,,,,,,,,,
401669,PEARL ST/PECK SLIP,40.708968,-74.002171,,,,,,,,,,,,POINT (-74.002241 40.70901899999984),,,,,,,,,,,,,,,,,,,,
401670,ST JAMES PL/R F WAGNER SR PL,40.710594,-74.000752,,,,,,,,,,,,POINT (-74.000804 40.71061499999985),,,,,POINT (-74.000804 40.71061499999985),,,,,,,,,,,,,,,
401675,PIKE ST/DIVISION ST,40.714303,-73.992468,,,,,,,,,,,,POINT (-73.99254999999999 40.71429699999982),,,,,,,,,,,,,,,,,,,,
401679,ALLEN ST/DELANCEY ST,40.719558,-73.989999,,,,,,,,,,,,POINT (-73.99005200000001 40.71957299999984),,,,,,,,,,,,,,,,,,,,
401681,ALLEN ST/STANTON ST,40.721896,-73.988839,,,,,,,,,,,,POINT (-73.988896 40.72190899999985),,,,,,,,,,,,,,,,,,,,
401682,1 AV/E 2 ST,40.723561,-73.988177,,,,,,,,,,,,POINT (-73.988236 40.72358699999982),,,,,,,,,,,,,,,,,,,,
401685,1 AV/ST MARKS PL,40.727823,-73.985061,,,,,,,,,,,,POINT (-73.985122 40.72784899999983),,,,,,,,,,,,,,,,,,,,
401686,1 AV/E 11 ST,40.729636,-73.983733,,,,,,,,,,,,POINT (-73.983796 40.72966199999985),,,,,,,,,,,,,,,,,,,,
401687,1 AV/E 14 ST,40.732122,-73.981946,,,,,,,,,,,,POINT (-73.98199699999999 40.73214399999984),,,,,,,,,,,,,,,,,,,,
401688,1 AV/E 17 ST,40.733155,-73.981188,,,,,,,,,,,,POINT (-73.981235 40.73317499999982),,,,,,,,,,,,,,,,,,,,
401689,1 AV/E 20 ST,40.735109,-73.979751,,,,,,,,,,,,POINT (-73.979811 40.73513399999985),,,,,,,,,,,,,,,,,,,,
401690,1 AV/E 23 ST,40.737053,-73.978368,,,,,,,,,,,,POINT (-73.97841700000001 40.73707499999983),,,,,,,,,,,,,,,,,,,,
401691,1 AV/E 25 ST,40.738501,-73.977296,,,,,,,,,,,,POINT (-73.97734200000001 40.73852099999986),,,,,,,,,,,,,,,,,,,,
401694,1 AV/E 31 ST,40.741957,-73.974808,,,,,,,,,,,,POINT (-73.97483299999999 40.74196699999985),,,,,,,,,,,,,,,,,,,,
401696,1 AV/E 36 ST,40.745324,-73.972349,,,,,,,,,,,,POINT (-73.97237700000001 40.74533599999986),,,,,,,,,,,,,,,,,,,,
401697,1 AV/E 39 ST,40.747191,-73.970988,,,,,,,,,,,,POINT (-73.971013 40.74720199999984),,,,,,,,,,,,,,,,,,,,
401698,1 AV/E 42 ST,40.749251,-73.969332,,,,,,,,,,,,POINT (-73.969404 40.74927399999983),,,,,,,,,,,,,,,,,,,,
401699,1 AV/E 45 ST,40.750665,-73.968409,,,,,,,,,,,,POINT (-73.968439 40.75067699999984),,,,,,,,,,,,,,,,,,,,
401701,1 AV/MITCHELL PL,40.753591,-73.966311,,,,,,,,,,,,POINT (-73.966339 40.75360299999985),,,,,,,,,,,,,,,,,,,,
401702,1 AV/E 52 ST,40.755395,-73.964983,,,,,,,,,,,,POINT (-73.96501500000001 40.75540899999983),,,,,,,,,,,,,,,,,,,,
401703,1 AV/E 55 ST,40.75726,-73.963631,,,,,,,,,,,,POINT (-73.96366200000001 40.75727299999983),,,,,,,,,,,,,,,,,,,,
401704,1 AV/E 57 ST,40.758829,-73.962462,,,,,,,,,,,,POINT (-73.962496 40.75884299999984),,,,,,,,,,,,,,POINT (-73.962496 40.75884299999984),,,,,,
401706,1 AV/E 64 ST,40.762984,-73.959485,,,,,,,,,,,,POINT (-73.959515 40.76299699999984),,,,,,,,,,,,,,,,,,,,
401707,1 AV/E 67 ST,40.76487,-73.958109,,,,,,,,,,,,POINT (-73.958139 40.76488299999984),,,,,,,,,,,,,,,,,,,,
401708,1 AV/E 70 ST,40.766741,-73.956738,,,,,,,,,,,,POINT (-73.95676800000001 40.76675399999984),,,,,,,,,,,,,,,,,,,,
401709,1 AV/E 72 ST,40.768087,-73.955742,,,,,,,,,,,,POINT (-73.955772 40.76809999999982),,,,,,,,,,,,,,,,,,,,
401710,1 AV/E 75 ST,40.769986,-73.95435,,,,,,,,,,,,POINT (-73.954379 40.76999799999983),,,,,,,,,,,,,,,,,,,,
401711,1 AV/E 77 ST,40.771254,-73.953421,,,,,,,,,,,,POINT (-73.953451 40.77126699999983),,,,,,,,,,,,,,,,,,,,
401712,1 AV/E 79 ST,40.772633,-73.952403,,,,,,,,,,,,POINT (-73.95243000000001 40.77264499999984),,,,,,,,,,,,,,,,,,,,
401715,1 AV/E 86 ST,40.777168,-73.94911,,,,,,,,,,,,POINT (-73.94914 40.77717999999984),,,,,,,,,,,,,,,,,,,,
401716,1 AV/E 89 ST,40.779039,-73.947728,,,,,,,,,,,,POINT (-73.94775899999999 40.77905199999984),,,,,,,,,,,,,,,,,,,,
401718,1 AV/E 93 ST,40.781562,-73.945891,,,,,,,,,,,,POINT (-73.94591899999999 40.78157399999984),,,,,,,,,,,,,,,,,,,,
401721,1 AV/E 99 ST,40.785414,-73.943097,,,,,,,,,,,,POINT (-73.94312499999999 40.78542599999984),,,,,,,,,,,,,,,,,,,,
401722,1 AV/E 102 ST,40.787357,-73.941682,,,,,,,,,,,,POINT (-73.941711 40.78736999999984),,,,,,,,,,,,,,,,,,,,
401723,1 AV/E 106 ST,40.789858,-73.939854,,,,,,,,,,,,POINT (-73.93988399999999 40.78986999999984),,,,,,,,,,,,,,,,,,,,
401724,1 AV/E 108 ST,40.791692,-73.938512,,,,,,,,,,,,POINT (-73.93853800000001 40.79170299999984),,,,,,,,,,,,,,,,,,,,
401725,1 AV/E 111 ST,40.793101,-73.937481,,,,,,,,,,,,POINT (-73.937515 40.79311499999984),,,,,,,,,,,,,,,,,,,,
401726,1 AV/E 113 ST,40.79433,-73.936584,,,,,,,,,,,,POINT (-73.93661800000002 40.79434499999984),,,,,,,,,,,,,,,,,,,,
401727,1 AV/E 116 ST,40.796323,-73.935122,,,,,,,,,,POINT (-73.935151 40.79633499999984),,POINT (-73.935151 40.79633499999984),,,,,,,,,,,,,,,,,,,,
401729,1 AV/E 120 ST,40.798936,-73.933223,,,,,,,,,,POINT (-73.933258 40.79895099999987),,POINT (-73.933258 40.79895099999987),,,,,,,,,,,,,,,,,,,,
401730,1 AV/PALADINO AV,40.80036,-73.932182,,,,,,,,,,POINT (-73.93221200000001 40.80037299999983),,POINT (-73.93221200000001 40.80037299999983),,,,,,,,,,,,,,,,,,,,
401731,1 AV/E 125 ST,40.801611,-73.931268,,,,,,,,,,,,POINT (-73.93129700000001 40.80162399999984),,,,,,,,,,,,,,,,,,,,
401732,E 126 ST/2 AV,40.80323,-73.932451,,,,,,,,,,,,POINT (-73.932486 40.80318199999983),,,,,,,,,,,,,,,,,,,,
401738,2 AV/E 125 ST,40.802473,-73.933855,,,,,,,,,,,,POINT (-73.933787 40.80244499999984),,,,,,,,,,,,,,,,,,,,
401739,2 AV/E 122 ST,40.800564,-73.935233,,,,,,,,,,,,POINT (-73.935177 40.80054099999986),,,,,,,,,,,,,,,,,,,,
401740,2 AV/E 119 ST,40.798669,-73.93661,,,,,,,,,,,,POINT (-73.936548 40.79864199999984),,,,,,,,,,,,,,,,,,,,
401741,2 AV/E 116 ST,40.796723,-73.93804,,,,,,,,,,,,POINT (-73.93798199999999 40.79669899999983),,,,,,,,,,,,,,,,,,,,
401742,2 AV/E 113 ST,40.794823,-73.939429,,,,,,,,,,,,POINT (-73.939379 40.79480199999984),,,,,,,,,,,,,,,,,,,,
401744,2 AV/E 108 ST,40.791673,-73.941736,,,,,,,,,,,,POINT (-73.941675 40.79164799999984),,,,,,,,,,,,,,,,,,,,
401745,2 AV/E 106 ST,40.790331,-73.942715,,,,,,,,,,,,POINT (-73.942656 40.79030599999982),,,,,,,,,,,,,,,,,,,,
401746,2 AV/103 ST,40.788563,-73.944015,,,,,,,,,,,,POINT (-73.94395100000001 40.78853499999981),,,,,,,,,,,,,,,,,,,,
401747,2 AV/E 101 ST,40.787352,-73.944893,,,,,,,,,,,,POINT (-73.94484300000001 40.78733099999984),,,,,,,,,,,,,,,,,,,,
401748,2 AV/E 97 ST,40.785065,-73.946555,,,,,,,,,,,,POINT (-73.946502 40.78504199999984),,,,,,,,,,,,,,,,,,,,
401749,2 AV/E 96 ST,40.784123,-73.947258,,,,,,,,,,,,POINT (-73.947232 40.78404499999984),,,,,,,,,,,,,,,,,,,,
401753,2 AV/E 87 ST,40.778415,-73.951437,,,,,,,,,,,,POINT (-73.95138399999999 40.77839399999985),,,,,,,,,,,,,,,,,,,,
401754,2 AV/E 84 ST,40.776302,-73.952953,,,,,,,,,,,,POINT (-73.952896 40.77627799999985),,,,,,,,,,,,,,,,,,,,
401755,2 AV/E 82 ST,40.775053,-73.95387,,,,,,,,,,,,POINT (-73.953813 40.77502999999986),,,,,,,,,,,,,,,,,,,,
401756,2 AV/E 78 ST,40.772922,-73.955434,,,,,,,,,,,,POINT (-73.95536899999999 40.77289499999983),,,,,,,,,,,,,,,,,,,,
401758,2 AV/E 75 ST,40.770821,-73.95695,,,,,,,,,,,,POINT (-73.956897 40.77079899999985),,,,,,,,,,,,,,,,,,,,
401759,2 AV/E 72 ST,40.768727,-73.958485,,,,,,,,,,,,POINT (-73.958434 40.76870599999985),,,,,,,,,,,,,,,,,,,,
401760,2 AV/E 70 ST,40.76733,-73.959501,,,,,,,,,,,,POINT (-73.95944399999999 40.76730599999983),,,,,,,,,,,,,,,,,,,,
401761,2 AV/E 68 ST,40.76599,-73.960476,,,,,,,,,,,,POINT (-73.96042199999999 40.76596599999982),,,,,,,,,,,,,,,,,,,,
401762,2 AV/E 66 ST,40.764664,-73.961439,,,,,,,,,,,,POINT (-73.96138499999999 40.76464199999982),,,,,,,,,,,,,,,,,,,,
401763,2 AV/E 64 ST,40.763471,-73.962314,,,,,,,,,,,,POINT (-73.96225699999999 40.76344699999984),,,,,,,,,,,,,,,,,,,,
401764,2 AV/E 61 ST,40.761523,-73.963754,,,,,,,,,,,,POINT (-73.96369300000001 40.76149699999984),,,,,,,,,,,,,,,,,,,,
401765,2 AV/E 57 ST,40.758987,-73.965601,,,,,,,,,,,,POINT (-73.965551 40.75896499999984),,,,,,,,,,,,,,,,,,,,
401768,2 AV/E 50 ST,40.754623,-73.968787,,,,,,,,,,,,POINT (-73.96872900000001 40.75459899999982),,,,,,,,,,,,,,,,,,,,
401769,2 AV/E 46 ST,40.752481,-73.970371,,,,,,,,,,,,POINT (-73.97030100000001 40.75245199999983),,,,,,,,,,,,,,,,,,,,
401771,2 AV/E 42 ST,40.749502,-73.972517,,,,,,,,,,,,POINT (-73.972465 40.74947999999983),,,,,,,,,,,,,,,,,,,,
401772,2 AV/E 39 ST,40.747638,-73.97388,,,,,,,,,,,,POINT (-73.973826 40.74761399999982),,,,,,,,,,,,,,,,,,,,
401775,2 AV/E 31 ST,40.742638,-73.977523,,,,,,,,,,,,POINT (-73.97746600000001 40.74261399999985),,,,,,,,,,,,,,,,,,,,
401778,2 AV/E 25 ST,40.738933,-73.980226,,,,,,,,,,,,POINT (-73.98017400000001 40.73891199999984),,,,,,,,,,,,,,,,,,,,
401779,2 AV/E 23 ST,40.737516,-73.981202,,,,,,,,,,,,POINT (-73.98114 40.73749099999983),,,,,,,,,,,,,,,,,,,,
401780,2 AV/E 20 ST,40.735746,-73.982489,,,,,,,,,,,,POINT (-73.982439 40.73570199999983),,,,,,,,,,,,,,,,,,,,
401781,2 AV/E 17 ST,40.733996,-73.983769,,,,,,,,,,,,POINT (-73.98374100000001 40.73398499999984),,,,,,,,,,,,,,,,,,,,
401782,2 AV/E 14 ST,40.732494,-73.984903,,,,,,,,,,,,POINT (-73.98484499999999 40.73246899999987),,,,,,,,,,,,,,,,,,,,
401784,2 AV/E 9 ST,40.728891,-73.987523,,,,,,,,,,,,POINT (-73.987464 40.72886699999982),,,,,,,,,,,,,,,,,,,,
401785,2 AV/E 6 ST,40.727161,-73.988785,,,,,,,,,,,,POINT (-73.98872299999999 40.72713499999982),,,,,,,,,,,,,,,,,,,,
401786,2 AV/E 3 ST,40.725343,-73.990108,,,,,,,,,,,,POINT (-73.99005100000001 40.72531999999983),,,,,,,,,,,,,,,,,,,,
401787,E HOUSTON ST/FORSYTH ST,40.723329,-73.990427,,,,,,,,,,,,POINT (-73.99040100000001 40.72337899999984),,,,POINT (-73.99040100000001 40.72337899999984),,,,,,,,,,,,,,,,
401793,ALLEN ST/CANAL ST,40.714855,-73.992805,,,,,,,,,,,,POINT (-73.99275300000001 40.71483899999985),,,,,,,,,,,,,,,,,,,,
401797,PEARL ST/FRANKFORT ST,40.709399,-74.001915,,,,,,,,,,,,POINT (-74.00183699999999 40.70934299999983),,,,,,,,,,,,,,,,,,,,
401802,WATER ST/HANOVER SQ,40.703882,-74.009427,,,,,,,,,,,,POINT (-74.00935799999999 40.70382299999984),,,,,,,,,,,,,,,,,,,,
401806,WORTH ST/CENTRE ST,40.715354,-74.002503,,,,,,,,,,,,,,,,,POINT (-74.002538 40.71532599999984),,,,,,,,,,,,,,,
401808,CENTRE ST/CHAMBERS ST,40.713272,-74.004029,,,,,,,,,,,,,,,,,POINT (-74.00393699999999 40.71322299999985),,,,,,,,,,,,,,,
401812,W 42 ST/12 AV,40.761908,-74.001056,,,,,,,,,,,,,,,,,,,,,,POINT (-74.001026 40.76194899999986),,,,,,,,,,
401813,W 42 ST/11 AV,40.760542,-73.997928,,,,,,,,,,,,,,,,,,,,,,POINT (-73.99786800000001 40.76062599999987),,,,,,,,,,
401814,W 42 ST/10 AV,40.759359,-73.995076,,,,,,,,,,,,,,,,,,,,,,POINT (-73.995024 40.75943099999984),,,,,,,,,,
401818,W 34 ST/9 AV,40.753106,-73.995857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401819,W 34 ST/8 AV,40.751988,-73.993312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401821,W 34 ST/BROADWAY,40.749624,-73.987617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401822,E 34 ST/5 AV,40.748189,-73.984185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401824,E 34 ST/PARK AV,40.746797,-73.98089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401826,E 34 ST/3 AV,40.745446,-73.977711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401827,E 34 ST/2 AV,40.744771,-73.976091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401832,E 23 ST/2 AV,40.737663,-73.980554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.98050500000001 40.73773099999983),
401833,E 23 ST/1 AV,40.736691,-73.978245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401840,E 34 ST/3 AV,40.745998,-73.978634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401842,E 34 ST/PARK AV,40.747234,-73.981547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401844,W 34 ST/5 AV,40.748672,-73.98491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401847,W 34 ST/7 AV,40.75125,-73.991027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401848,W 34 ST/8 AV,40.752301,-73.993588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401850,8 AV/W 40 ST,40.756261,-73.990408,,,,,,,,,,,,,,,POINT (-73.990351 40.75645599999984),,,,,,,,,,,,,,,,,
401851,W 42 ST/8 AV,40.757575,-73.990464,,,,,,,,,,,,,,,,,,,,,,POINT (-73.99050799999999 40.75751599999983),,,,,,,,,,
